timestep,robot_id,px,py
10863,khiv10,3.32272,3.45781,-0.287729
10863,khiv11,3.79749,3.15615,1.69421
10863,khiv12,3.92049,3.22653,0.541213
10863,khiv13,3.68415,3.379,-0.506753
10863,khiv14,0.705384,4.34975,0.198883
10863,khiv15,3.44369,3.38578,-0.402804
10863,khiv16,2.54591,3.97947,-0.456836
10863,khiv17,3.20522,3.53527,-0.385083
10863,khiv18,1.95685,4.1913,0.301431
10863,khiv19,0.880016,4.36261,0.199559
10863,khiv2,1.22992,4.35578,0.0488342
10863,khiv20,1.92407,4.32815,-0.335208
10863,khiv21,4.04526,3.29099,-2.57496
10863,khiv22,1.54012,4.30457,-0.13558
10863,khiv23,1.6833,4.26918,-0.0793059
10863,khiv24,2.09611,4.21727,-0.268199
10863,khiv25,2.2332,4.15084,-0.371105
10863,khiv26,3.08958,3.62355,-0.489874
10863,khiv27,1.05425,4.36523,0.050534
10863,khiv28,3.40518,3.5719,-0.501331
10863,khiv29,3.67706,3.2288,-0.442682
10863,khiv3,3.56184,3.30943,-0.437628
10863,khiv4,1.82142,4.23136,-0.217043
10863,khiv5,3.56659,3.45759,-0.504128
10863,khiv6,2.72748,3.86401,-0.416361
10863,khiv7,2.90509,3.74171,-0.46977
10863,khiv8,3.79967,3.29873,-0.359335
10863,khiv9,3.92745,3.36803,-0.465259
10864,khiv0,2.3813,4.07341,-0.435495
10864,khiv1,1.40083,4.33354,-0.122524
10864,khiv10,3.32769,3.45624,-0.230803
10864,khiv11,3.80229,3.15311,1.63159
10864,khiv12,3.92577,3.22527,0.584857
10864,khiv13,3.68911,3.37721,-0.46311
10864,khiv14,0.711161,4.35094,0.242526
10864,khiv15,3.44831,3.38376,-0.465423
10864,khiv16,2.55129,3.9768,-0.39991
10864,khiv17,3.2099,3.53333,-0.447702
10864,khiv18,1.96223,4.19055,0.345074
10864,khiv19,0.885021,4.36359,0.13694
10864,khiv2,1.23501,4.356,-0.0137844
10864,khiv20,1.92909,4.3273,-0.397826
10864,khiv21,4.05065,3.28953,-2.53131
10864,khiv22,1.54597,4.3038,-0.0919372
10864,khiv23,1.68838,4.26874,-0.141925
10864,khiv24,2.10101,4.21588,-0.330818
10864,khiv25,2.23879,4.14864,-0.314179
10864,khiv26,3.0948,3.6208,-0.446231
10864,khiv27,1.06014,4.36556,0.0941773
10864,khiv28,3.4105,3.57007,-0.457688
10864,khiv29,3.68228,3.2265,-0.399039
10864,khiv3,3.56649,3.30744,-0.500246
10864,khiv4,1.82719,4.23013,-0.173399
10864,khiv5,3.57177,3.45477,-0.460485
10864,khiv6,2.73206,3.86202,-0.492262
10864,khiv7,2.91037,3.73906,-0.426127
10864,khiv8,3.8045,3.29676,-0.421954
10864,khiv9,3.93229,3.36576,-0.421616
10865,khiv0,2.38666,4.07095,-0.391851
10865,khiv1,1.40669,4.33285,-0.078881
10865,khiv10,3.33231,3.45431,-0.293422
10865,khiv11,3.80673,3.15108,1.67524
10865,khiv12,3.9309,3.22339,0.641783
10865,khiv13,3.69395,3.37495,-0.525728
10865,khiv14,0.716117,4.35214,0.179908
10865,khiv15,3.45314,3.38119,-0.42178
10865,khiv16,2.5568,3.97444,-0.342984
10865,khiv17,3.21442,3.53119,-0.523603
10865,khiv18,1.9679,4.18973,0.282455
10865,khiv19,0.89086,4.36442,0.180584
10865,khiv2,1.24091,4.35595,0.0298589
10865,khiv20,1.93449,4.32643,-0.473728
10865,khiv21,4.05586,3.28749,-2.59393
10865,khiv22,1.55104,4.30331,-0.154556
10865,khiv23,1.69422,4.26793,-0.0982813
10865,khiv24,2.1066,4.21399,-0.287174
10865,khiv25,2.24362,4.14703,-0.376798
10865,khiv26,3.09939,3.61858,-0.50885
10865,khiv27,1.06522,4.36601,0.0315587
10865,khiv28,3.41593,3.56756,-0.400762
10865,khiv29,3.68681,3.22462,-0.461658
10865,khiv3,3.57158,3.30542,-0.456603
10865,khiv4,1.8328,4.22913,-0.116473
10865,khiv5,3.57673,3.45268,-0.403559
10865,khiv6,2.73728,3.85927,-0.448619
10865,khiv7,2.915,3.73693,-0.488745
10865,khiv8,3.80921,3.29417,-0.378311
10865,khiv9,3.93686,3.36389,-0.484234
10866,khiv0,2.39219,4.06863,-0.334925
10866,khiv1,1.41267,4.33235,-0.021955
10866,khiv10,3.33785,3.45269,-0.249778
10866,khiv11,3.81278,3.15152,1.73216
10866,khiv12,3.93522,3.2208,0.579164
10866,khiv13,3.69866,3.37303,-0.482085
10866,khiv14,0.721916,4.35323,0.223551
10866,khiv15,3.45769,3.37907,-0.484398
10866,khiv16,2.56159,3.97269,-0.405603
10866,khiv17,3.21913,3.52833,-0.47996
10866,khiv18,1.97337,4.18956,0.326099
10866,khiv19,0.895882,4.36531,0.117965
10866,khiv2,1.24601,4.35607,-0.0327597
10866,khiv20,1.93926,4.32608,-0.430084
10866,khiv21,4.06021,3.28486,-2.55029
10866,khiv22,1.55688,4.30243,-0.110913
10866,khiv23,1.69929,4.26741,-0.1609
10866,khiv24,2.11208,4.21258,-0.349793
10866,khiv25,2.24912,4.14489,-0.333155
10866,khiv26,3.10456,3.61573,-0.465206
10866,khiv27,1.07112,4.36623,0.0752019
10866,khiv28,3.42134,3.56589,-0.463381
10866,khiv29,3.69092,3.22182,-0.418014
10866,khiv3,3.5761,3.30326,-0.519222
10866,khiv4,1.83783,4.22851,-0.179092
10866,khiv5,3.58139,3.45068,-0.466177
10866,khiv6,2.74186,3.85703,-0.511238
10866,khiv7,2.92022,3.73419,-0.445102
10866,khiv8,3.81392,3.29226,-0.440929
10866,khiv9,3.94207,3.36127,-0.440591
10867,khiv0,2.397,4.06693,-0.397544
10867,khiv1,1.41866,4.33218,0.034971
10867,khiv10,3.34357,3.45123,-0.192852
10867,khiv11,3.81777,3.14836,1.66954
10867,khiv12,3.9407,3.21857,0.622807
10867,khiv13,3.70389,3.37033,-0.425159
10867,khiv14,0.726894,4.35433,0.160933
10867,khiv15,3.46291,3.37636,-0.440755
10867,khiv16,2.5662,3.97075,-0.481504
10867,khiv17,3.224,3.52558,-0.423034
10867,khiv18,1.97871,4.18852,0.26348
10867,khiv19,0.901736,4.36604,0.161608
10867,khiv2,1.25191,4.35591,0.0108835
10867,khiv20,1.94488,4.32511,-0.373158
10867,khiv21,4.06528,3.28342,-2.49336
10867,khiv22,1.56284,4.30174,-0.0539865
10867,khiv23,1.70512,4.26649,-0.117257
10867,khiv24,2.1177,4.21059,-0.30615
10867,khiv25,2.25478,4.14291,-0.276229
10867,khiv26,3.10911,3.61342,-0.527825
10867,khiv27,1.0762,4.36658,0.0125833
10867,khiv28,3.42714,3.56437,-0.539282
10867,khiv29,3.69634,3.21939,-0.361088
10867,khiv3,3.58124,3.30036,-0.475578
10867,khiv4,1.84351,4.22752,-0.135449
10867,khiv5,3.58667,3.44805,-0.422534
10867,khiv6,2.74702,3.85417,-0.467594
10867,khiv7,2.92563,3.73158,-0.388176
10867,khiv8,3.81927,3.28977,-0.397286
10867,khiv9,3.94667,3.35912,-0.50321
10868,khiv0,2.40245,4.06467,-0.353901
10868,khiv1,1.42376,4.33233,-0.0276476
10868,khiv10,3.34845,3.44914,-0.135926
10868,khiv11,3.82239,3.14615,1.71319
10868,khiv12,3.94489,3.21573,0.560189
10868,khiv13,3.70851,3.36821,-0.487778
10868,khiv14,0.732712,4.35531,0.204576
10868,khiv15,3.46803,3.37494,-0.383829
10868,khiv16,2.57144,3.96805,-0.437861
10868,khiv17,3.22861,3.52346,-0.485653
10868,khiv18,1.98406,4.18825,0.307123
10868,khiv19,0.906773,4.36683,0.0989898
10868,khiv2,1.25701,4.35594,-0.0517351
10868,khiv20,1.94964,4.32469,-0.316233
10868,khiv21,4.06989,3.27977,-2.55598
10868,khiv22,1.56793,4.30143,-0.116605
10868,khiv23,1.71018,4.26587,-0.179875
10868,khiv24,2.12325,4.20906,-0.368768
10868,khiv25,2.25968,4.14148,-0.338847
10868,khiv26,3.11422,3.61048,-0.484182
10868,khiv27,1.0821,4.36669,0.0562266
10868,khiv28,3.43247,3.56194,-0.495639
10868,khiv29,3.70115,3.21752,-0.423707
10868,khiv3,3.58576,3.29801,-0.538197
10868,khiv4,1.84853,4.22681,-0.198067
10868,khiv5,3.59131,3.44594,-0.485153
10868,khiv6,2.75156,3.85185,-0.530213
10868,khiv7,2.93033,3.72962,-0.450795
10868,khiv8,3.82396,3.28777,-0.459905
10868,khiv9,3.95184,3.35634,-0.459566
10869,khiv0,2.40722,4.06288,-0.416519
10869,khiv1,1.42966,4.33219,0.0159957
10869,khiv10,3.35378,3.44785,-0.0790004
10869,khiv11,3.82731,3.14295,1.65057
10869,khiv12,3.95049,3.21358,0.603832
10869,khiv13,3.71374,3.36547,-0.444135
10869,khiv14,0.73771,4.35632,0.141957
10869,khiv15,3.47298,3.37308,-0.446447
10869,khiv16,2.57605,3.96586,-0.500479
10869,khiv17,3.23342,3.52077,-0.442009
10869,khiv18,1.98939,4.18752,0.244505
10869,khiv19,0.91264,4.36745,0.142633
10869,khiv2,1.2629,4.35567,-0.00809179
10869,khiv20,1.9548,4.32391,-0.378851
10869,khiv21,4.075,3.27859,-2.51234
10869,khiv22,1.57379,4.30077,-0.0729618
10869,khiv23,1.71599,4.26485,-0.136232
10869,khiv24,2.12884,4.20697,-0.325125
10869,khiv25,2.2644,4.13985,-0.414749
10869,khiv26,3.11952,3.60766,-0.427256
10869,khiv27,1.08809,4.367,0.113153
10869,khiv28,3.43841,3.56023,-0.558257
10869,khiv29,3.70655,3.21514,-0.380064
10869,khiv3,3.59069,3.29503,-0.494554
10869,khiv4,1.85391,4.22579,-0.154424
10869,khiv5,3.59655,3.44322,-0.441509
10869,khiv6,2.75667,3.84889,-0.48657
10869,khiv7,2.93566,3.72708,-0.407152
10869,khiv8,3.82929,3.28517,-0.416261
10869,khiv9,3.95636,3.35424,-0.40264
10870,khiv0,2.41263,4.06052,-0.372876
10870,khiv1,1.43476,4.33225,-0.0466229
10870,khiv10,3.3597,3.44706,-0.0220744
10870,khiv11,3.83185,3.14075,1.69421
10870,khiv12,3.9556,3.21184,0.660758
10870,khiv13,3.71833,3.36326,-0.506753
10870,khiv14,0.743545,4.35719,0.1856
10870,khiv15,3.47802,3.3709,-0.522349
10870,khiv16,2.58124,3.96306,-0.456836
10870,khiv17,3.2383,3.51822,-0.385083
10870,khiv18,1.99494,4.18732,0.288148
10870,khiv19,0.917692,4.36815,0.0800144
10870,khiv2,1.268,4.3556,-0.0707104
10870,khiv20,1.95986,4.32358,-0.454752
10870,khiv21,4.08015,3.27676,-2.57496
10870,khiv22,1.57887,4.30038,-0.13558
10870,khiv23,1.72104,4.26413,-0.198851
10870,khiv24,2.13442,4.20544,-0.387744
10870,khiv25,2.26982,4.13751,-0.371105
10870,khiv26,3.12414,3.60552,-0.489874
10870,khiv27,1.09316,4.36754,0.050534
10870,khiv28,3.44416,3.55958,-0.514614
10870,khiv29,3.71126,3.21322,-0.442682
10870,khiv3,3.5954,3.29312,-0.437628
10870,khiv4,1.85925,4.22475,-0.097498
10870,khiv5,3.60115,3.44101,-0.504128
10870,khiv6,2.76196,3.84606,-0.429644
10870,khiv7,2.94033,3.72504,-0.46977
10870,khiv8,3.83382,3.28248,-0.359335
10870,khiv9,3.96097,3.35251,-0.465259
10871,khiv0,2.41821,4.05831,-0.31595
10871,khiv1,1.43975,4.33205,-0.122524
10871,khiv10,3.36578,3.44653,0.0348516
10871,khiv11,3.83644,3.13804,1.63159
10871,khiv12,3.95981,3.20924,0.598139
10871,khiv13,3.72366,3.3619,-0.46311
10871,khiv14,0.749447,4.35827,0.242526
10871,khiv15,3.48314,3.36883,-0.478706
10871,khiv16,2.58661,3.96039,-0.39991
10871,khiv17,3.24338,3.51597,-0.328157
10871,khiv18,1.9997,4.18577,0.225529
10871,khiv19,0.923569,4.36865,0.123658
10871,khiv2,1.27388,4.35521,-0.0270671
10871,khiv20,1.96538,4.32222,-0.411109
10871,khiv21,4.08457,3.27376,-2.53131
10871,khiv22,1.58472,4.29961,-0.0919372
10871,khiv23,1.72683,4.26299,-0.155207
10871,khiv24,2.13999,4.20326,-0.3441
10871,khiv25,2.2754,4.13531,-0.314179
10871,khiv26,3.12936,3.60277,-0.446231
10871,khiv27,1.09905,4.36787,0.0941773
10871,khiv28,3.44988,3.55932,-0.457688
10871,khiv29,3.71619,3.21107,-0.399039
10871,khiv3,3.60014,3.2907,-0.500246
10871,khiv4,1.86425,4.22421,-0.160117
10871,khiv5,3.60563,3.43828,-0.460485
10871,khiv6,2.76658,3.84391,-0.492262
10871,khiv7,2.9456,3.72239,-0.426127
10871,khiv8,3.8385,3.2807,-0.421954
10871,khiv9,3.9662,3.34991,-0.421616
10872,khiv0,2.4239,4.05642,-0.259024
10872,khiv1,1.44561,4.33137,-0.078881
10872,khiv10,3.37125,3.44608,0.0917776
10872,khiv11,3.84098,3.1359,1.67524
10872,khiv12,3.96465,3.20723,0.641783
10872,khiv13,3.72824,3.3598,-0.525728
10872,khiv14,0.754405,4.35946,0.179908
10872,khiv15,3.48747,3.3663,-0.42178
10872,khiv16,2.59129,3.95837,-0.462529
10872,khiv17,3.24814,3.51429,-0.390776
10872,khiv18,2.00582,4.18612,0.269173
10872,khiv19,0.929526,4.36936,0.180584
10872,khiv2,1.27988,4.35503,0.0298589
10872,khiv20,1.97013,4.32223,-0.354183
10872,khiv21,4.08982,3.27098,-2.59393
10872,khiv22,1.5898,4.29912,-0.154556
10872,khiv23,1.73275,4.26204,-0.0982813
10872,khiv24,2.14577,4.2013,-0.287174
10872,khiv25,2.28109,4.13342,-0.257253
10872,khiv26,3.13476,3.60016,-0.389305
10872,khiv27,1.10413,4.36833,0.0315587
10872,khiv28,3.45617,3.55825,-0.520307
10872,khiv29,3.72083,3.2091,-0.461658
10872,khiv3,3.60544,3.28963,-0.456603
10872,khiv4,1.87003,4.22327,-0.116473
10872,khiv5,3.61039,3.43637,-0.403559
10872,khiv6,2.77179,3.84115,-0.448619
10872,khiv7,2.95024,3.72026,-0.488745
10872,khiv8,3.84339,3.27836,-0.378311
10872,khiv9,3.97085,3.34781,-0.484234
10873,khiv0,2.42882,4.05508,-0.321643
10873,khiv1,1.45069,4.33094,-0.1415
10873,khiv10,3.37595,3.44385,0.029159
10873,khiv11,3.84661,3.13579,1.73216
10873,khiv12,3.96902,3.20478,0.579164
10873,khiv13,3.73361,3.35838,-0.482085
10873,khiv14,0.760203,4.36054,0.223551
10873,khiv15,3.492,3.3642,-0.484398
10873,khiv16,2.59659,3.95577,-0.418885
10873,khiv17,3.25318,3.51267,-0.347133
10873,khiv18,2.01067,4.18474,0.206554
10873,khiv19,0.934548,4.37024,0.117965
10873,khiv2,1.28498,4.35514,-0.0327597
10873,khiv20,1.97577,4.32105,-0.297257
10873,khiv21,4.09426,3.26836,-2.55029
10873,khiv22,1.59563,4.29824,-0.110913
10873,khiv23,1.73782,4.26151,-0.1609
10873,khiv24,2.15076,4.19986,-0.349793
10873,khiv25,2.28602,4.13209,-0.319872
10873,khiv26,3.1403,3.59785,-0.332379
10873,khiv27,1.11003,4.36854,0.0752019
10873,khiv28,3.46091,3.55599,-0.596208
10873,khiv29,3.72482,3.20619,-0.418014
10873,khiv3,3.61001,3.28756,-0.519222
10873,khiv4,1.87507,4.22264,-0.179092
10873,khiv5,3.61521,3.43415,-0.346633
10873,khiv6,2.77719,3.83852,-0.391693
10873,khiv7,2.95546,3.71752,-0.445102
10873,khiv8,3.84807,3.2765,-0.440929
10873,khiv9,3.97623,3.34534,-0.440591
10874,khiv0,2.43443,4.05324,-0.277999
10874,khiv1,1.45654,4.33014,-0.0978563
10874,khiv10,3.38115,3.44115,0.0728023
10874,khiv11,3.85163,3.13263,1.66954
10874,khiv12,3.97453,3.20258,0.622807
10874,khiv13,3.73816,3.35621,-0.544704
10874,khiv14,0.765181,4.36165,0.160933
10874,khiv15,3.49723,3.36148,-0.440755
10874,khiv16,2.60124,3.95367,-0.481504
10874,khiv17,3.25797,3.51087,-0.409751
10874,khiv18,2.0163,4.18409,0.250197
10874,khiv19,0.940403,4.37097,0.161608
10874,khiv2,1.29088,4.35498,0.0108835
10874,khiv20,1.981,4.3203,-0.359876
10874,khiv21,4.09927,3.26714,-2.49336
10874,khiv22,1.6007,4.29765,-0.173531
10874,khiv23,1.74365,4.26059,-0.117257
10874,khiv24,2.15632,4.19787,-0.30615
10874,khiv25,2.29077,4.13055,-0.395773
10874,khiv26,3.14589,3.596,-0.275453
10874,khiv27,1.11511,4.3689,0.0125833
10874,khiv28,3.46593,3.55342,-0.552565
10874,khiv29,3.73026,3.20378,-0.361088
10874,khiv3,3.61514,3.28466,-0.475578
10874,khiv4,1.88066,4.22157,-0.135449
10874,khiv5,3.61992,3.4324,-0.409251
10874,khiv6,2.78189,3.83655,-0.454312
10874,khiv7,2.96086,3.71491,-0.388176
10874,khiv8,3.85344,3.27401,-0.397286
10874,khiv9,3.98085,3.34321,-0.50321
10875,khiv0,2.43932,4.05182,-0.340618
10875,khiv1,1.46251,4.32952,-0.0409303
10875,khiv10,3.38642,3.43989,0.129728
10875,khiv11,3.85622,3.13045,1.71319
10875,khiv12,3.97869,3.19983,0.560189
10875,khiv13,3.74317,3.35328,-0.501061
10875,khiv14,0.770999,4.36263,0.204576
10875,khiv15,3.50183,3.35928,-0.503373
10875,khiv16,2.60648,3.95096,-0.437861
10875,khiv17,3.26342,3.5085,-0.366108
10875,khiv18,2.0211,4.18302,0.187579
10875,khiv19,0.94544,4.37176,0.0989898
10875,khiv2,1.29687,4.35502,0.0678095
10875,khiv20,1.98618,4.31933,-0.435777
10875,khiv21,4.10388,3.26349,-2.55598
10875,khiv22,1.60651,4.29666,-0.129888
10875,khiv23,1.74871,4.25997,-0.179875
10875,khiv24,2.16119,4.19631,-0.368768
10875,khiv25,2.29623,4.12831,-0.35213
10875,khiv26,3.15076,3.59462,-0.338072
10875,khiv27,1.12101,4.36901,0.0562266
10875,khiv28,3.47137,3.55203,-0.495639
10875,khiv29,3.73505,3.20194,-0.423707
10875,khiv3,3.61964,3.28234,-0.538197
10875,khiv4,1.88558,4.22087,-0.198067
10875,khiv5,3.62452,3.43044,-0.485153
10875,khiv6,2.7872,3.83398,-0.410668
10875,khiv7,2.96557,3.71295,-0.450795
10875,khiv8,3.85809,3.27207,-0.459905
10875,khiv9,3.98602,3.34044,-0.459566
10876,khiv0,2.44489,4.04988,-0.296975
10876,khiv1,1.4676,4.32928,-0.103549
10876,khiv10,3.39098,3.43794,0.0671097
10876,khiv11,3.86114,3.12711,1.65057
10876,khiv12,3.98428,3.1977,0.603832
10876,khiv13,3.74836,3.35048,-0.444135
10876,khiv14,0.775997,4.36364,0.141957
10876,khiv15,3.50699,3.35647,-0.45973
10876,khiv16,2.6119,3.9484,-0.380935
10876,khiv17,3.26817,3.50665,-0.428727
10876,khiv18,2.02652,4.18203,0.231222
10876,khiv19,0.951307,4.37238,0.142633
10876,khiv2,1.30196,4.35533,0.00519095
10876,khiv20,1.99137,4.31828,-0.511678
10876,khiv21,4.10899,3.26231,-2.51234
10876,khiv22,1.61246,4.29586,-0.0729618
10876,khiv23,1.75452,4.25894,-0.136232
10876,khiv24,2.1667,4.19421,-0.325125
10876,khiv25,2.30101,4.12653,-0.414749
10876,khiv26,3.15549,3.593,-0.413973
10876,khiv27,1.1261,4.36927,-0.00639198
10876,khiv28,3.47674,3.54947,-0.438713
10876,khiv29,3.74064,3.19972,-0.380064
10876,khiv3,3.62471,3.27935,-0.494554
10876,khiv4,1.89093,4.21965,-0.154424
10876,khiv5,3.62975,3.42772,-0.441509
10876,khiv6,2.79187,3.83192,-0.473287
10876,khiv7,2.97089,3.71041,-0.407152
10876,khiv8,3.86339,3.26948,-0.416261
10876,khiv9,3.99054,3.33834,-0.40264
10877,khiv0,2.44976,4.04836,-0.359593
10877,khiv1,1.47347,4.3287,-0.0599057
10877,khiv10,3.39632,3.43543,0.110753
10877,khiv11,3.86576,3.12484,1.69421
10877,khiv12,3.98947,3.19598,0.660758
10877,khiv13,3.75295,3.34826,-0.506753
10877,khiv14,0.781833,4.3645,0.1856
10877,khiv15,3.51144,3.35389,-0.402804
10877,khiv16,2.61662,3.94647,-0.443553
10877,khiv17,3.27355,3.50423,-0.385083
10877,khiv18,2.03137,4.18059,0.168603
10877,khiv19,0.956358,4.37308,0.0800144
10877,khiv2,1.30696,4.35539,-0.0707104
10877,khiv20,1.99697,4.31704,-0.468035
10877,khiv21,4.11425,3.26045,-2.57496
10877,khiv22,1.61754,4.29545,-0.13558
10877,khiv23,1.75957,4.25823,-0.198851
10877,khiv24,2.17157,4.19254,-0.387744
10877,khiv25,2.30642,4.12418,-0.371105
10877,khiv26,3.16008,3.59102,-0.489874
10877,khiv27,1.132,4.36926,0.0372513
10877,khiv28,3.48215,3.5469,-0.381787
10877,khiv29,3.74545,3.19775,-0.442682
10877,khiv3,3.63006,3.27826,-0.437628
10877,khiv4,1.89599,4.21898,-0.097498
10877,khiv5,3.63435,3.42552,-0.504128
10877,khiv6,2.79713,3.82926,-0.429644
10877,khiv7,2.97639,3.70801,-0.350226
10877,khiv8,3.86804,3.26688,-0.359335
10877,khiv9,3.99516,3.33664,-0.465259
10878,khiv0,2.45445,4.04663,-0.435495
10878,khiv1,1.47856,4.32837,-0.122524
10878,khiv10,3.40122,3.43335,0.0481344
10878,khiv11,3.87015,3.12238,1.63159
10878,khiv12,3.99345,3.19303,0.598139
10878,khiv13,3.7577,3.3462,-0.46311
10878,khiv14,0.786849,4.36542,0.122982
10878,khiv15,3.51601,3.35188,-0.465423
10878,khiv16,2.62196,3.94397,-0.39991
10878,khiv17,3.27868,3.50257,-0.328157
10878,khiv18,2.03673,4.1797,0.212247
10878,khiv19,0.962236,4.37358,0.123658
10878,khiv2,1.31285,4.35501,-0.0270671
10878,khiv20,2.00253,4.3162,-0.530654
10878,khiv21,4.11828,3.25736,-2.53131
10878,khiv22,1.62339,4.29468,-0.0919372
10878,khiv23,1.76536,4.25709,-0.155207
10878,khiv24,2.17704,4.19034,-0.3441
10878,khiv25,2.312,4.12198,-0.314179
10878,khiv26,3.1653,3.58828,-0.446231
10878,khiv27,1.138,4.36946,0.0941773
10878,khiv28,3.48687,3.54497,-0.444405
10878,khiv29,3.75019,3.1959,-0.399039
10878,khiv3,3.63468,3.27628,-0.500246
10878,khiv4,1.90141,4.21828,-0.040572
10878,khiv5,3.63953,3.42269,-0.460485
10878,khiv6,2.80176,3.82712,-0.492262
10878,khiv7,2.98117,3.70623,-0.412844
10878,khiv8,3.87273,3.26511,-0.421954
10878,khiv9,4.00036,3.33404,-0.421616
10879,khiv0,2.45982,4.04417,-0.391851
10879,khiv1,1.48442,4.32768,-0.078881
10879,khiv10,3.40701,3.43326,0.0917776
10879,khiv11,3.87465,3.12023,1.67524
10879,khiv12,3.99953,3.19183,0.641783
10879,khiv13,3.76306,3.34372,-0.406184
10879,khiv14,0.7927,4.36617,0.166625
10879,khiv15,3.52041,3.34936,-0.42178
10879,khiv16,2.62665,3.94196,-0.462529
10879,khiv17,3.28351,3.50074,-0.271231
10879,khiv18,2.04225,4.17901,0.149628
10879,khiv19,0.9673,4.37418,0.0610391
10879,khiv2,1.31885,4.35482,0.0298589
10879,khiv20,2.00842,4.31559,-0.48701
10879,khiv21,4.1248,3.25531,-2.59393
10879,khiv22,1.62846,4.29419,-0.154556
10879,khiv23,1.77128,4.25614,-0.0982813
10879,khiv24,2.18268,4.18829,-0.287174
10879,khiv25,2.31684,4.12037,-0.376798
10879,khiv26,3.16989,3.58605,-0.50885
10879,khiv27,1.14308,4.3699,0.0315587
10879,khiv28,3.49355,3.5442,-0.520307
10879,khiv29,3.75481,3.19396,-0.461658
10879,khiv3,3.63997,3.27525,-0.456603
10879,khiv4,1.90704,4.21797,0.016354
10879,khiv5,3.64476,3.42002,-0.403559
10879,khiv6,2.80697,3.82436,-0.448619
10879,khiv7,2.98576,3.70425,-0.488745
10879,khiv8,3.87812,3.26272,-0.378311
10879,khiv9,4.0053,3.33246,-0.484234
10880,khiv0,2.46452,4.0422,-0.45447
10880,khiv1,1.4895,4.32725,-0.1415
10880,khiv10,3.4119,3.43144,0.029159
10880,khiv11,3.88067,3.12061,1.73216
10880,khiv12,4.00365,3.18875,0.579164
10880,khiv13,3.76772,3.34167,-0.468802
10880,khiv14,0.798621,4.36714,0.223551
10880,khiv15,3.52494,3.34726,-0.484398
10880,khiv16,2.63194,3.93935,-0.418885
10880,khiv17,3.28874,3.49953,-0.214305
10880,khiv18,2.04804,4.17914,0.193271
10880,khiv19,0.973186,4.37457,0.104682
10880,khiv2,1.32394,4.35494,-0.0327597
10880,khiv20,2.01412,4.3157,-0.549629
10880,khiv21,4.1288,3.25245,-2.55029
10880,khiv22,1.6343,4.29331,-0.110913
10880,khiv23,1.77721,4.25551,-0.0413553
10880,khiv24,2.18854,4.18708,-0.349793
10880,khiv25,2.32233,4.11823,-0.333155
10880,khiv26,3.17427,3.58365,-0.584751
10880,khiv27,1.14897,4.37012,0.0752019
10880,khiv28,3.49868,3.54219,-0.596208
10880,khiv29,3.75897,3.19122,-0.418014
10880,khiv3,3.64455,3.27318,-0.519222
10880,khiv4,1.91281,4.21798,0.07328
10880,khiv5,3.64944,3.41798,-0.466177
10880,khiv6,2.81155,3.82212,-0.511238
10880,khiv7,2.99099,3.70152,-0.445102
10880,khiv8,3.883,3.26098,-0.440929
10880,khiv9,4.01056,3.32979,-0.440591
10881,khiv0,2.46983,4.03964,-0.410827
10881,khiv1,1.49534,4.32645,-0.0978563
10881,khiv10,3.41718,3.42881,0.0728023
10881,khiv11,3.88564,3.11741,1.66954
10881,khiv12,4.00946,3.18706,0.622807
10881,khiv13,3.77246,3.33914,-0.544704
10881,khiv14,0.8036,4.36824,0.160933
10881,khiv15,3.53018,3.34454,-0.440755
10881,khiv16,2.63741,3.93689,-0.361959
10881,khiv17,3.29367,3.49844,-0.276924
10881,khiv18,2.05293,4.17859,0.130653
10881,khiv19,0.979155,4.37518,0.161608
10881,khiv2,1.32894,4.35481,-0.108661
10881,khiv20,2.01991,4.31536,-0.505986
10881,khiv21,4.13376,3.2524,-2.49336
10881,khiv22,1.63936,4.29272,-0.173531
10881,khiv23,1.78233,4.25596,0.0155707
10881,khiv24,2.19424,4.18514,-0.30615
10881,khiv25,2.328,4.11624,-0.276229
10881,khiv26,3.17921,3.58042,-0.541108
10881,khiv27,1.15406,4.37048,0.0125833
10881,khiv28,3.50376,3.53972,-0.552565
10881,khiv29,3.76437,3.18876,-0.361088
10881,khiv3,3.64969,3.27028,-0.475578
10881,khiv4,1.91789,4.21832,0.0106614
10881,khiv5,3.65445,3.41581,-0.422534
10881,khiv6,2.81671,3.81926,-0.467594
10881,khiv7,2.99639,3.69891,-0.388176
10881,khiv8,3.88834,3.25849,-0.397286
10881,khiv9,4.01507,3.32774,-0.50321
10882,khiv0,2.4745,4.03758,-0.473445
10882,khiv1,1.50041,4.32593,-0.160475
10882,khiv10,3.42136,3.42746,0.129728
10882,khiv11,3.89025,3.1152,1.71319
10882,khiv12,4.01365,3.1843,0.560189
10882,khiv13,3.7773,3.33658,-0.501061
10882,khiv14,0.809418,4.36921,0.204576
10882,khiv15,3.53505,3.34279,-0.383829
10882,khiv16,2.64217,3.93505,-0.424578
10882,khiv17,3.29881,3.49652,-0.352825
10882,khiv18,2.05867,4.17879,0.174296
10882,khiv19,0.984193,4.37596,0.0989898
10882,khiv2,1.33481,4.35421,-0.0650178
10882,khiv20,2.02552,4.31554,-0.568604
10882,khiv21,4.13839,3.24881,-2.55598
10882,khiv22,1.64518,4.29174,-0.129888
10882,khiv23,1.78733,4.25609,-0.0470479
10882,khiv24,2.19937,4.18366,-0.368768
